date_time,Date,Time,Time / Activity,type,type_text,Activity time (h:m:s),Activity (minutes),startTime,sportTime(s),maxPace(/meter),minPace(/meter),distance(m),avgPace(/meter),calories(kcal)
2023-02-03 06:25:16,2023-02-03,06:25,06:25 Walking,6,Walking,1:26:26,86.43,2023-02-03 06:25:16+0000,5186,2.4131446,0.5757661,6556.0,0.79,550.0
2023-02-02 10:54:25,2023-02-02,10:54,10:54 Walking,6,Walking,1:39:43,99.72,2023-02-02 10:54:25+0000,5983,0.0,0.59573567,6909.0,0.865,399.0
2023-02-02 06:26:10,2023-02-02,06:26,06:26 Walking,6,Walking,1:23:45,83.75,2023-02-02 06:26:10+0000,5025,1.9892579,0.33440626,6564.0,0.765,355.0
2023-02-01 12:39:22,2023-02-01,12:39,12:39 Cycling,10,Cycling,0:45:03,45.05,2023-02-01 12:39:22+0000,2703,0.0,0.0,0.0,0.0,328.0
2023-02-01 11:02:09,2023-02-01,11:02,11:02 Walking,6,Walking,1:11:50,71.83,2023-02-01 11:02:09+0000,4310,1.8450758,0.54563904,5102.0,0.844,467.0
2023-02-01 06:19:52,2023-02-01,06:19,06:19 Walking,6,Walking,1:30:58,90.97,2023-02-01 06:19:52+0000,5458,1.2146759,0.10265433,7073.0,0.771,451.0
2023-01-31 11:50:27,2023-01-31,11:50,11:50 Swimming,14,Swimming,0:59:05,59.08,2023-01-31 11:50:27+0000,3545,2.2153366,0.9869692,1600.0,2.215,403.0
2023-01-31 10:05:31,2023-01-31,10:05,10:05 Walking,6,Walking,1:13:11,73.18,2023-01-31 10:05:31+0000,4391,0.0,0.5077751,4769.0,0.92,451.0
2023-01-31 05:33:37,2023-01-31,05:33,05:33 Walking,6,Walking,1:32:50,92.83,2023-01-31 05:33:37+0000,5570,0.8678987,0.09647076,7402.0,0.752,522.0
2023-01-30 10:32:41,2023-01-30,10:32,10:32 Running,1,Running,0:59:54,59.9,2023-01-30 10:32:41+0000,3594,2.6773188,0.2960821,8030.0,0.447,539.0
2023-01-30 05:55:09,2023-01-30,05:55,05:55 Walking,6,Walking,1:18:17,78.28,2023-01-30 05:55:09+0000,4697,0.0,0.25575218,5801.0,0.809,317.0
2023-01-29 13:24:15,2023-01-29,13:24,13:24 Swimming,14,Swimming,0:55:58,55.97,2023-01-29 13:24:15+0000,3358,2.3046622,1.0898991,1500.0,2.238,367.0
2023-01-29 06:56:04,2023-01-29,06:56,06:56 Walking,6,Walking,1:46:25,106.42,2023-01-29 06:56:04+0000,6385,4.5403676,0.42215618,7738.0,0.825,758.0
2023-01-29 05:45:16,2023-01-29,05:45,05:45 Cycling,10,Cycling,1:00:36,60.6,2023-01-29 05:45:16+0000,3636,0.0,0.0,0.0,0.0,450.0
2023-01-27 12:19:11,2023-01-27,12:19,12:19 Swimming,14,Swimming,1:00:50,60.83,2023-01-27 12:19:11+0000,3650,2.1535556,0.8047593,1900.0,1.921,454.0
2023-01-26 13:37:02,2023-01-26,13:37,13:37 Running,1,Running,0:48:18,48.3,2023-01-26 13:37:02+0000,2898,5.018589,0.9876373,5457.0,0.531,458.0
2023-01-26 11:51:45,2023-01-26,11:51,11:51 Walking,6,Walking,1:23:35,83.58,2023-01-26 11:51:45+0000,5015,5.018589,1.0504202,5993.0,0.836,380.0
2023-01-26 05:37:46,2023-01-26,05:37,05:37 Walking,6,Walking,1:24:26,84.43,2023-01-26 05:37:46+0000,5066,0.0,1.2928249,6530.0,0.775,409.0
2023-01-25 12:22:53,2023-01-25,12:22,12:22 Swimming,14,Swimming,1:01:06,61.1,2023-01-25 12:22:53+0000,3666,2.6,0.7709672,1900.0,1.929,473.0
2023-01-24 12:46:34,2023-01-24,12:46,12:46 Cycling,10,Cycling,1:00:07,60.12,2023-01-24 12:46:34+0000,3607,0.0,0.0,0.0,0.0,364.0
2023-01-23 12:39:29,2023-01-23,12:39,12:39 Running,1,Running,0:45:17,45.28,2023-01-23 12:39:29+0000,2717,2.8011205,0.18865073,8839.0,0.307,424.0
2023-01-19 05:54:34,2023-01-19,05:54,05:54 Cycling,10,Cycling,0:50:51,50.85,2023-01-19 05:54:34+0000,3051,0.0,0.0,0.0,0.0,369.0
2023-01-18 12:28:20,2023-01-18,12:28,12:28 Swimming,14,Swimming,0:59:44,59.73,2023-01-18 12:28:20+0000,3584,1.8955603,0.78464144,2650.0,1.352,629.0
2023-01-17 12:52:45,2023-01-17,12:52,12:52 Cycling,10,Cycling,0:53:53,53.88,2023-01-17 12:52:45+0000,3233,0.0,0.0,0.0,0.0,401.0
2023-01-16 16:02:51,2023-01-16,16:02,16:02 Running,1,Running,0:47:44,47.73,2023-01-16 16:02:51+0000,2864,2.2904081,0.20989387,8942.0,0.32,411.0
2023-01-15 12:34:20,2023-01-15,12:34,12:34 Swimming,14,Swimming,0:57:40,57.67,2023-01-15 12:34:20+0000,3460,2.1575596,0.7853996,2050.0,1.687,499.0
2023-01-15 03:31:24,2023-01-15,03:31,03:31 Running,1,Running,0:54:31,54.52,2023-01-15 03:31:24+0000,3271,3.117094,0.1592668,9037.0,0.361,460.0
2023-01-12 12:55:19,2023-01-12,12:55,12:55 Cycling,10,Cycling,0:50:08,50.13,2023-01-12 12:55:19+0000,3008,0.0,1.8000001,0.0,0.0,404.0
2023-01-11 10:24:22,2023-01-11,10:24,10:24 Swimming,14,Swimming,1:00:24,60.4,2023-01-11 10:24:22+0000,3624,2.1054547,0.74298215,2800.0,1.294,709.0
2023-01-10 13:52:12,2023-01-10,13:52,13:52 Running,1,Running,0:19:44,19.73,2023-01-10 13:52:12+0000,1184,1.0180007,0.22155759,3631.0,0.326,180.0
2023-01-10 13:01:54,2023-01-10,13:01,13:01 Cycling,10,Cycling,0:45:02,45.03,2023-01-10 13:01:54+0000,2702,0.0,0.0,0.0,0.0,314.0
2023-01-10 12:37:02,2023-01-10,12:37,12:37 Running,1,Running,0:19:15,19.25,2023-01-10 12:37:02+0000,1155,0.91617286,0.29948208,3485.0,0.331,169.0
2023-01-09 14:13:12,2023-01-09,14:13,14:13 Running,1,Running,0:59:59,59.98,2023-01-09 14:13:12+0000,3599,1.1906961,0.3418469,7301.0,0.492,542.0
2023-01-04 11:42:00,2023-01-04,11:42,11:42 Running,1,Running,0:51:03,51.05,2023-01-04 11:42:00+0000,3063,1.7217218,0.255186,8894.0,0.344,462.0
2023-01-03 12:58:18,2023-01-03,12:58,12:58 Cycling,10,Cycling,0:47:42,47.7,2023-01-03 12:58:18+0000,2862,0.0,1.8000001,0.0,0.0,312.0
2023-01-02 09:54:06,2023-01-02,09:54,09:54 Swimming,14,Swimming,0:59:49,59.82,2023-01-02 09:54:06+0000,3589,1.9759829,0.7742641,2350.0,1.527,589.0
2022-12-31 12:27:39,2022-12-31,12:27,12:27 Running,1,Running,0:49:56,49.93,2022-12-31 12:27:39+0000,2996,1.2845991,0.16363715,9169.0,0.326,466.0
2022-12-30 12:40:42,2022-12-30,12:40,12:40 Swimming,14,Swimming,0:59:37,59.62,2022-12-30 12:40:42+0000,3577,2.2355433,0.80633724,2500.0,1.43,583.0
2022-12-29 12:31:19,2022-12-29,12:31,12:31 Cycling,10,Cycling,1:31:46,91.77,2022-12-29 12:31:19+0000,5506,0.0,0.0,0.0,0.0,674.0
2022-12-28 14:21:50,2022-12-28,14:21,14:21 Running,1,Running,0:53:46,53.77,2022-12-28 14:21:50+0000,3226,1.6002038,0.2073118,9302.0,0.346,503.0
2022-12-22 07:04:09,2022-12-22,07:04,07:04 Cycling,10,Cycling,0:16:22,16.37,2022-12-22 07:04:09+0000,982,0.0,0.0,0.0,0.0,48.0
2022-12-22 05:28:22,2022-12-22,05:28,05:28 Cycling,10,Cycling,1:16:13,76.22,2022-12-22 05:28:22+0000,4573,0.0,0.0,0.0,0.0,531.0
2022-12-21 12:42:28,2022-12-21,12:42,12:42 Running,1,Running,0:49:34,49.57,2022-12-21 12:42:28+0000,2974,1.7121397,0.23831227,8965.0,0.331,457.0
2022-12-20 13:04:20,2022-12-20,13:04,13:04 Swimming,14,Swimming,0:56:25,56.42,2022-12-20 13:04:20+0000,3385,2.1682575,0.8491586,2050.0,1.651,523.0
2022-12-19 13:07:47,2022-12-19,13:07,13:07 Running,1,Running,0:47:29,47.48,2022-12-19 13:07:47+0000,2849,1.6723107,0.15778486,9073.0,0.313,438.0
2022-12-17 09:54:22,2022-12-17,09:54,09:54 Swimming,14,Swimming,0:56:31,56.52,2022-12-17 09:54:22+0000,3391,1.9586527,0.8495626,2000.0,1.695,487.0
2022-12-16 13:53:53,2022-12-16,13:53,13:53 Running,1,Running,0:48:52,48.87,2022-12-16 13:53:53+0000,2932,1.4803851,0.11335364,8848.0,0.331,456.0
2022-12-15 13:54:47,2022-12-15,13:54,13:54 nan,9,,0:16:34,16.57,2022-12-15 13:54:47+0000,994,2.3575132,0.13966678,3967.0,0.25,82.0
2022-12-15 12:46:18,2022-12-15,12:46,12:46 Cycling,10,Cycling,1:00:03,60.05,2022-12-15 12:46:18+0000,3603,0.0,0.0,0.0,0.0,436.0
2022-12-15 12:23:49,2022-12-15,12:23,12:23 nan,9,,0:14:52,14.87,2022-12-15 12:23:49+0000,892,0.0,0.14836374,3826.0,0.233,99.0
2022-12-13 13:51:39,2022-12-13,13:51,13:51 Running,1,Running,0:23:28,23.47,2022-12-13 13:51:39+0000,1408,1.0070394,0.16587062,4023.0,0.349,211.0
2022-12-13 12:41:50,2022-12-13,12:41,12:41 Cycling,10,Cycling,1:03:37,63.62,2022-12-13 12:41:50+0000,3817,0.0,0.0,0.0,0.0,437.0
2022-12-13 12:26:01,2022-12-13,12:26,12:26 Running,1,Running,0:07:30,7.5,2022-12-13 12:26:01+0000,450,3.8913515,0.27987576,1272.0,0.353,63.0
2022-12-13 12:05:17,2022-12-13,12:05,12:05 Running,1,Running,0:17:05,17.08,2022-12-13 12:05:17+0000,1025,2.4009604,0.11058439,3121.0,0.328,145.0
2022-12-12 13:03:17,2022-12-12,13:03,13:03 Swimming,14,Swimming,1:00:38,60.63,2022-12-12 13:03:17+0000,3638,2.4948022,0.78259283,1800.0,2.021,435.0
2022-12-11 03:49:21,2022-12-11,03:49,03:49 Running,1,Running,1:00:21,60.35,2022-12-11 03:49:21+0000,3621,1.6091082,0.16556469,8869.0,0.408,554.0
2022-12-10 11:59:13,2022-12-10,11:59,11:59 Cycling,10,Cycling,0:41:18,41.3,2022-12-10 11:59:13+0000,2478,0.0,0.0,0.0,0.0,229.0
2022-12-09 08:42:11,2022-12-09,08:42,08:42 Cycling,10,Cycling,0:47:24,47.4,2022-12-09 08:42:11+0000,2844,0.0,0.0,0.0,0.0,337.0
2022-12-06 13:00:57,2022-12-06,13:00,13:00 Cycling,10,Cycling,0:45:13,45.22,2022-12-06 13:00:57+0000,2713,0.0,0.0,0.0,0.0,319.0
2022-12-05 04:36:18,2022-12-05,04:36,04:36 Running,1,Running,0:57:25,57.42,2022-12-05 04:36:18+0000,3445,3.6806722,0.21421246,10046.0,0.342,541.0
2022-12-04 12:52:45,2022-12-04,12:52,12:52 Free movement,16,Free movement,1:17:10,77.17,2022-12-04 12:52:45+0000,4630,0.0,0.0,0.0,0.0,383.0
2022-12-02 14:13:52,2022-12-02,14:13,14:13 nan,9,,0:10:52,10.87,2022-12-02 14:13:52+0000,652,0.0,0.16210708,2902.0,0.224,30.0
2022-12-02 13:22:40,2022-12-02,13:22,13:22 Running,1,Running,0:49:44,49.73,2022-12-02 13:22:40+0000,2984,3.5204484,0.26039004,7343.0,0.406,455.0
2022-12-02 13:10:06,2022-12-02,13:10,13:10 nan,9,,0:11:30,11.5,2022-12-02 13:10:06+0000,690,1.3263096,0.14607856,3244.0,0.212,64.0
2022-11-29 13:00:03,2022-11-29,13:00,13:00 Cycling,10,Cycling,0:46:00,46.0,2022-11-29 13:00:03+0000,2760,0.0,0.0,0.0,0.0,263.0
2022-11-28 13:10:46,2022-11-28,13:10,13:10 Running,1,Running,0:28:26,28.43,2022-11-28 13:10:46+0000,1706,3.2012804,0.24368119,4684.0,0.364,246.0
2022-11-25 12:09:49,2022-11-25,12:09,12:09 Running,1,Running,0:22:33,22.55,2022-11-25 12:09:49+0000,1353,1.7272396,0.23149161,3825.0,0.353,203.0
2022-11-21 11:53:15,2022-11-21,11:53,11:53 Running,1,Running,0:23:07,23.12,2022-11-21 11:53:15+0000,1387,1.7295231,0.24171582,3873.0,0.358,194.0
2022-08-31 08:24:33,2022-08-31,08:24,08:24 Running,1,Running,0:21:46,21.77,2022-08-31 08:24:33+0000,1306,2.4009604,1.0504202,2456.0,0.531,197.0
2022-06-30 02:15:21,2022-06-30,02:15,02:15 Unknown,60,Unknown,0:29:30,29.5,2022-06-30 02:15:21+0000,1770,0.0,0.0,0.0,0.0,57.0
2022-06-29 02:40:56,2022-06-29,02:40,02:40 Unknown,60,Unknown,2:25:18,145.3,2022-06-29 02:40:56+0000,8718,0.0,0.0,0.0,0.0,474.0
2022-06-28 12:18:31,2022-06-28,12:18,12:18 Free movement,16,Free movement,0:46:24,46.4,2022-06-28 12:18:31+0000,2784,0.0,0.0,0.0,0.0,159.0
2022-06-28 02:28:53,2022-06-28,02:28,02:28 Unknown,60,Unknown,0:39:00,39.0,2022-06-28 02:28:53+0000,2340,0.0,0.0,0.0,0.0,114.0
2022-06-27 16:27:54,2022-06-27,16:27,16:27 Unknown,60,Unknown,0:43:19,43.32,2022-06-27 16:27:54+0000,2599,0.0,0.0,0.0,0.0,134.0
2022-06-27 12:30:29,2022-06-27,12:30,12:30 Free movement,16,Free movement,0:42:08,42.13,2022-06-27 12:30:29+0000,2528,0.0,0.0,0.0,0.0,141.0
2022-04-23 03:08:46,2022-04-23,03:08,03:08 Unknown,60,Unknown,0:55:55,55.92,2022-04-23 03:08:46+0000,3355,0.0,0.0,0.0,0.0,158.0
2022-04-22 10:54:12,2022-04-22,10:54,10:54 nan,22,,1:16:01,76.02,2022-04-22 10:54:12+0000,4561,2.101231,0.4157309,5470.0,0.833,357.0
2022-04-22 05:02:11,2022-04-22,05:02,05:02 nan,22,,1:28:48,88.8,2022-04-22 05:02:11+0000,5328,0.0,0.49759442,7327.0,0.727,533.0
2022-04-22 02:55:04,2022-04-22,02:55,02:55 Unknown,60,Unknown,0:54:34,54.57,2022-04-22 02:55:04+0000,3274,0.0,0.0,0.0,0.0,211.0
2022-04-21 10:12:21,2022-04-21,10:12,10:12 nan,22,,1:30:28,90.47,2022-04-21 10:12:21+0000,5428,0.0,0.4168956,6323.0,0.858,417.0
2022-04-21 05:03:22,2022-04-21,05:03,05:03 nan,22,,1:20:29,80.48,2022-04-21 05:03:22+0000,4829,0.0,0.49038723,6500.0,0.742,579.0
2022-04-21 02:58:16,2022-04-21,02:58,02:58 Unknown,60,Unknown,0:43:47,43.78,2022-04-21 02:58:16+0000,2627,0.0,0.0,0.0,0.0,197.0
2022-04-20 12:14:45,2022-04-20,12:14,12:14 nan,22,,0:53:40,53.67,2022-04-20 12:14:45+0000,3220,0.0,0.54579234,4300.0,0.748,289.0
2022-04-20 05:26:41,2022-04-20,05:26,05:26 nan,22,,1:23:48,83.8,2022-04-20 05:26:41+0000,5028,3.090724,0.3711109,6644.0,0.756,477.0
2022-04-20 02:58:30,2022-04-20,02:58,02:58 Unknown,60,Unknown,0:47:32,47.53,2022-04-20 02:58:30+0000,2852,0.0,0.0,0.0,0.0,162.0
2022-04-19 10:20:08,2022-04-19,10:20,10:20 nan,22,,1:23:31,83.52,2022-04-19 10:20:08+0000,5011,0.0,0.3132554,6628.0,0.755,682.0
2022-04-19 05:01:45,2022-04-19,05:01,05:01 nan,22,,1:20:16,80.27,2022-04-19 05:01:45+0000,4816,3.2328572,0.42883158,6463.0,0.745,448.0
2022-04-19 02:54:33,2022-04-19,02:54,02:54 Unknown,60,Unknown,0:55:45,55.75,2022-04-19 02:54:33+0000,3345,0.0,0.0,0.0,0.0,187.0
2022-04-18 15:25:10,2022-04-18,15:25,15:25 Unknown,60,Unknown,0:41:28,41.47,2022-04-18 15:25:10+0000,2488,0.0,0.0,0.0,0.0,117.0
2022-04-17 02:33:01,2022-04-17,02:33,02:33 Unknown,60,Unknown,0:58:26,58.43,2022-04-17 02:33:01+0000,3506,0.0,0.0,0.0,0.0,203.0
2022-02-07 12:07:12,2022-02-07,12:07,12:07 Unknown,60,Unknown,0:56:38,56.63,2022-02-07 12:07:12+0000,3398,0.0,0.0,0.0,0.0,181.0
2022-02-06 16:42:14,2022-02-06,16:42,16:42 Unknown,60,Unknown,0:50:29,50.48,2022-02-06 16:42:14+0000,3029,0.0,0.0,0.0,0.0,122.0
2022-02-05 16:36:11,2022-02-05,16:36,16:36 Unknown,60,Unknown,1:04:55,64.92,2022-02-05 16:36:11+0000,3895,0.0,0.0,0.0,0.0,102.0
2022-02-04 11:58:38,2022-02-04,11:58,11:58 Unknown,60,Unknown,1:03:24,63.4,2022-02-04 11:58:38+0000,3804,0.0,0.0,0.0,0.0,181.0
2022-02-03 12:24:17,2022-02-03,12:24,12:24 Running,1,Running,0:49:15,49.25,2022-02-03 12:24:17+0000,2955,1.4042715,0.26491228,8767.0,0.337,436.0
2022-02-02 11:11:02,2022-02-02,11:11,11:11 Unknown,60,Unknown,1:03:00,63.0,2022-02-02 11:11:02+0000,3780,0.0,0.0,0.0,0.0,175.0
2022-02-01 16:59:03,2022-02-01,16:59,16:59 Unknown,60,Unknown,0:50:27,50.45,2022-02-01 16:59:03+0000,3027,0.0,0.0,0.0,0.0,123.0
2022-02-01 11:19:05,2022-02-01,11:19,11:19 Running,1,Running,0:30:08,30.13,2022-02-01 11:19:05+0000,1808,4.26704,0.30993712,5177.0,0.349,282.0
2022-01-30 06:38:07,2022-01-30,06:38,06:38 Running,1,Running,1:15:15,75.25,2022-01-30 06:38:07+0000,4515,1.0618534,0.27671105,13032.0,0.346,703.0
2022-01-28 13:28:45,2022-01-28,13:28,13:28 Running,1,Running,0:47:16,47.27,2022-01-28 13:28:45+0000,2836,1.3226651,0.2670859,6954.0,0.407,376.0
2022-01-26 13:12:31,2022-01-26,13:12,13:12 Running,1,Running,0:29:54,29.9,2022-01-26 13:12:31+0000,1794,3.5204484,0.30199414,5177.0,0.346,249.0
2022-01-24 15:03:31,2022-01-24,15:03,15:03 Running,1,Running,1:04:49,64.82,2022-01-24 15:03:31+0000,3889,1.9750011,0.26628318,12014.0,0.323,615.0
2022-01-21 10:35:12,2022-01-21,10:35,10:35 Running,1,Running,0:29:48,29.8,2022-01-21 10:35:12+0000,1788,2.4009604,0.26728562,5293.0,0.337,259.0
2022-01-19 12:02:00,2022-01-19,12:02,12:02 Running,1,Running,0:42:29,42.48,2022-01-19 12:02:00+0000,2549,2.3792374,0.2965359,6815.0,0.374,365.0
2022-01-17 05:15:29,2022-01-17,05:15,05:15 Running,1,Running,0:04:29,4.48,2022-01-17 05:15:29+0000,269,1.552251,0.3052677,738.0,0.364,43.0
2022-01-17 04:26:18,2022-01-17,04:26,04:26 Running,1,Running,0:48:38,48.63,2022-01-17 04:26:18+0000,2918,0.86507124,0.19704624,9021.0,0.323,462.0
2022-01-15 04:46:33,2022-01-15,04:46,04:46 Running,1,Running,0:06:53,6.88,2022-01-15 04:46:33+0000,413,0.75268245,0.3079391,1117.0,0.369,61.0
2022-01-15 04:33:32,2022-01-15,04:33,04:33 Running,1,Running,0:12:12,12.2,2022-01-15 04:33:32+0000,732,0.9191396,0.24731526,2662.0,0.274,117.0
2022-01-15 04:15:02,2022-01-15,04:15,04:15 Running,1,Running,0:15:09,15.15,2022-01-15 04:15:02+0000,909,3.2012804,0.25343892,2402.0,0.378,137.0
2022-01-14 04:19:55,2022-01-14,04:19,04:19 Running,1,Running,0:29:53,29.88,2022-01-14 04:19:55+0000,1793,2.4009604,0.29615137,5201.0,0.344,255.0
2022-01-12 12:35:46,2022-01-12,12:35,12:35 Running,1,Running,0:43:16,43.27,2022-01-12 12:35:46+0000,2596,2.1008403,0.30625263,6879.0,0.377,366.0
2022-01-10 13:08:50,2022-01-10,13:08,13:08 Running,1,Running,0:59:18,59.3,2022-01-10 13:08:50+0000,3558,3.7719088,0.27479717,10756.0,0.33,548.0
2022-01-07 09:08:49,2022-01-07,09:08,09:08 Running,1,Running,0:42:08,42.13,2022-01-07 09:08:49+0000,2528,1.3428313,0.2914886,7085.0,0.356,377.0
2022-01-06 07:00:46,2022-01-06,07:00,07:00 Walking,6,Walking,2:06:24,126.4,2022-01-06 07:00:46+0000,7584,0.0,0.55664504,9903.0,0.765,927.0
2022-01-05 05:43:53,2022-01-05,05:43,05:43 Running,1,Running,0:34:47,34.78,2022-01-05 05:43:53+0000,2087,3.362619,0.30535567,5078.0,0.41,300.0
2022-01-03 11:11:22,2022-01-03,11:11,11:11 Running,1,Running,0:56:46,56.77,2022-01-03 11:11:22+0000,3406,1.2460017,0.26448095,8833.0,0.385,506.0
2022-01-01 04:17:08,2022-01-01,04:17,04:17 Running,1,Running,0:27:25,27.42,2022-01-01 04:17:08+0000,1645,0.9200686,0.27201322,5238.0,0.314,265.0
2021-12-29 04:23:34,2021-12-29,04:23,04:23 Running,1,Running,0:55:43,55.72,2021-12-29 04:23:34+0000,3343,2.0379283,0.2457123,10031.0,0.333,473.0
2021-12-24 05:13:48,2021-12-24,05:13,05:13 Running,1,Running,1:07:19,67.32,2021-12-24 05:13:48+0000,4039,0.0,0.31543168,11092.0,0.364,637.0
2021-12-20 04:18:46,2021-12-20,04:18,04:18 Running,1,Running,0:46:13,46.22,2021-12-20 04:18:46+0000,2773,1.8428644,0.19396332,7805.0,0.355,382.0
2021-11-17 04:37:05,2021-11-17,04:37,04:37 Running,1,Running,1:00:36,60.6,2021-11-17 04:37:05+0000,3636,3.9431772,0.9337068,6724.0,0.54,501.0
